Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Carex lurida,NA,NA,Wild material,NA,"perigynium beak divided at the top into two teeth, achenes with persistent style, leaf sheath smooth",17-Aug-17,"United States, New Hampshire, Rockingham","United States, Idaho",121 plants sampled,Wild Habitat,Flooded,Carex comosa:Sparganium americanum:Sparganium americanum:Sparganium emersum:Eleocharis obtusa,Sub Unit Description :Great Bay NWR/ Geology Description : pond along forest trail/ Locality Description: On 95N take exit 3 and turn left onto NH 33; turn right onto Portsmouth Ave; turn right onto Emery Ln; turn left onto Merrimack Drive. Park and walk across the road to the trail circling the fence. The pond on the right contains most of the population.,3.9624,43.09003,-70.85038,WGS84,Lat/lon determined by GPS,"Cecil, A.; Kang, K.; Tokarz, E.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,0,0,Undefined,NA,Unspecified,"Clay, Silt",Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-683,Collector identifier,NA,52,Other or unclassified name,NA,NA,2:17 AUG 2017:Smithsonian˚New England Wild Flower Society,NA,M. Piantedosi - NEWFS:In Field:17 AUG 2017,NA
NA,W6,NA,W6,NA,NA,SD,Distichlis spicata,NA,NA,Wild material,NA,NA,10-Oct-17,"United States, Virginia, Northampton","United States, Idaho",250 plants sampled,Wild Habitat,NA,Fimbristylis castanea:Symphyotrichum tenuifolium:Juniperus virginiana:Iva frutescens:Baccharis halimifolia:Salicornia depressa:Spartina patens,"Sub Unit Description :Brownsvill Preserve/ Geology Description : Brownsville Rd Fork/ Locality Description: From Visitor's Center, turn right onto Brownsville Rd, make 1st right, population on left.",0.3048,37.4693,-75.8333,"NAD83",Lat/lon determined by GPS,"Dakar, J., Faucette, A., Healy, C.","Bureau of Land Management, SOS project",NA,NCBG,NA,NA,NA,0-2,Undefined,NA,Unspecified,Other : Sandy Loam,Custom Category,Middle Atlantic Coastal Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NCBG-741,Collector identifier,NA,CH-31,Other or unclassified name,NA,NA,"2:10 OCT 2017:NCU, US",NA,A. Faucette-NCBG:In Field:10 OCT 2017,NA
NA,W6,NA,W6,NA,NA,SD,Elymus virginicus,NA,NA,Wild material,NA,NA,15-Oct-15,"United States, New York, Suffolk","United States, Idaho",175 +,Wild Habitat,Flooded,Prunus serotina:Juniperus virginiana:Quercus velutina:Quercus prinus:Toxicodendron radicans:Parthenocissus quinquefolia:Deschampsia flexuosa:Ammophila breviligulata:Solidago sempervirens:Oenothera biennis:Spartina patens,"Sub Unit Description :Sunken Meadow State Park/ Geology Description : Marsh/ Locality Description: In Sunken Meadow State Park, turn right after the bridge and park in the second lot. Take the trail in the SE corner of the lot. The population is along the edge of the sandy path and forest.",-0.3048,40.90866,-73.24052,"NAD83",Lat/lon determined by GPS,"Feinberg, L.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Unspecified,Sand,Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-267,Collector identifier,NA,10205,Other or unclassified name,NA,NA,"2:16 OCT 2015:MARSB, Smithsonian˚",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Ilex opaca,NA,NA,Wild material,NA,NA,11-Nov-15,"United States, Maryland, Dorchester","United States, Idaho",70 plants sampled,Wild Habitat,NA,Pinus taeda:Iva frutescens:Chasmanthium laxum:Distichlis spicata,"Sub Unit Description :Robinson Neck/ Geology Description : Nature Trail/ Locality Description: From MD-16W, make a slight left onto Robinson Neck Rd. In about 2.7 miles, park where the nature trail starts off on the left as an old loggin road with a gate across it. Walk down the trail to the east. Seed collected along the trail and on the forest edge to the north of where the trail ends at the salt marsh.",3.048,38.4418,-76.26266,WGS84,Lat/lon determined by GPS,"Maynard, L., Driskill, E.","Bureau of Land Management, SOS project",NA,NCBG,NA,NA,NA,0 - 2,Undefined,NA,Unspecified,Other : peat,Custom Category,Middle Atlantic Coastal Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NCBG-425,Collector identifier,NA,ED-59,Other or unclassified name,NA,NA,2:11 NOV 2015:Smithsonian˚North Carolina University,NA,E. Driskill - NCBG:In Field:11 NOV 2015,NA
NA,W6,NA,W6,NA,NA,SD,Hibiscus moscheutos,NA,NA,Wild material,NA,"large pink pentamerous flower leaf with toothed margin, very dehiscing capsules, black seeds, fleshy",10-Sep-15,"United States, Massachusetts, Barnstable","United States, Idaho",400 plants sampled,Wild Habitat,Flooded,Juncus gerardii:Bolboschoenus maritimus:Spartina alterniflora:Spartina patens:Distichlis spicata:Iva frutescens:Iva frutescens:Toxicodendron radicans:Phragmites australis,"Sub Unit Description :Long Pasture/ Geology Description : along coast/ Locality Description: from ma-3 south, continue onto US6 east to exit 7 willow st.. Turn left on Main st., continue for 1.1 miles. Then turn right onto Stoney Pt. Rd; destination will be on right. follow trail down stairs to beach, pop. will be on the right",10.3632,41.71002,-70.27613,"NAD83",Lat/lon determined by GPS,"Levitsky, Lucas","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,0,0,Undefined,NA,Unspecified,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-317,Collector identifier,NA,63,Other or unclassified name,NA,NA,"2:10 SEP 2015:smithsonian, newfs",NA,"James Lucas, Josh Levitsky:In Field:10 SEP 2015",NA
NA,W6,NA,W6,NA,NA,SD,Schizachyrium scoparium,NA,NA,Wild material,NA,NA,6-Oct-16,"United States, Virginia, Lancaster","United States, Idaho",56 plants sampled,Wild Habitat,NA,Panicum virgatum:Sorghastrum nutans:Chamaecrista fasciculata:Baccharis halimifolia:Pinus taeda:Commelina communis:Paspalum sp.,"Sub Unit Description :Belle Isle State Park/ Geology Description : Watch House Loop/ Locality Description: From River Rd, turn right onto Belle Isle Rd, after 1.6 miles turn right on Creek Landing Rd, then left on Watch House Trail. Population is 0.6 miles on the right.",1.2192,37.77366,-76.5983,"NAD83",Lat/lon determined by GPS,"Faucette, A.","Bureau of Land Management, SOS project",NA,NCBG,NA,NA,NA,0-2,Undefined,NA,Unspecified,Other : Loam,Southeastern Plains,Southeastern Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NCBG-597,Collector identifier,NA,ALF-558,Other or unclassified name,NA,NA,"2:06 OCT 2016:NCU, US",NA,A. Faucette-NCBG:In Field:06 OCT 2016,NA
NA,W6,NA,W6,NA,NA,SD,Clethra alnifolia,NA,NA,Wild material,NA,"˚inflorescence erect out of leaves arranged like a candle holder, fruits aligned in whorled parallel lines on inflorescence˚",3-Nov-17,"United States, Massachusetts, Plymouth","United States, Idaho",103 plants sampled,Wild Habitat,NA,:Betula populifolia:Betula populifolia:Juncus effusus:Typha sp.,"Sub Unit Description :Hoyt-Hall Preserve/ Geology Description : Main loop trail/ Locality Description: From Boston take 93S to MA-3 S. Get off at Exit 11 and follow MA-14E , pass the traffic circle and slight left onto MA-139 W. Parking will be on the left. Follow the dike trail to the forest. Population is scattered along the trail, especially near water and along the dike.",4.8768,42.06755,-70.68344,"NAD83",Lat/lon determined by GPS,"Cecil, A.; Kang, K.; Tokarz, E.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Unspecified,"Clay, Silt",Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-872,Collector identifier,NA,241,Other or unclassified name,NA,NA,2:03 NOV 2017:Smithsonian ˚New England Wild Flower Society,NA,M. Piantedosi - NEWFS:In Field:03 NOV 2017,NA
NA,W6,NA,W6,NA,NA,SD,Fimbristylis annua,NA,NA,Wild material,NA,NA,29-Sep-16,"United States, North Carolina, Dare","United States, Idaho",50 plants sampled,Wild Habitat,NA,Scirpus cyperinus:Panicum virgatum:Agalinis purpurea:Andropogon virginicus:Pinus serotina:Sagittaria lancifolia ssp. media:Morella cerifera,"Sub Unit Description :Alligator River NWR/ Geology Description : Mashoes Rd/ Locality Description: From Manteo, NC take US-64 W 7.2 miles. Turn right onto Mashoes Rd. In 1.1 miles, population is on right.",0.9144000000000001,35.91625,-75.788,"NAD83",Lat/lon determined by GPS,"Dakar, J., Faucette, A.","Bureau of Land Management, SOS project",NA,NCBG,NA,NA,NA,0-2,Undefined,NA,Unspecified,Other : Sandy loam,Custom Category,Middle Atlantic Coastal Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NCBG-555,Collector identifier,NA,ALF-544,Other or unclassified name,NA,NA,"2:29 SEP 2016:NCU, US",NA,A. Faucette - NCBG:In Field:29 SEP 2016,NA
NA,W6,NA,W6,NA,NA,SD,Eutrochium dubium,NA,NA,Wild material,NA,˚leaves in whorls of 3-4 up the stem˚,4-Oct-17,"United States, Rhode Island, Washington","United States, Idaho",92 plants sampled,Wild Habitat,Mowed,Schizachyrium scoparium:Toxicodendron radicans:Ilex glabra:Pycnanthemum muticum:Lespedeza capitata,"Sub Unit Description :Great Swamp WMA/ Geology Description : Great Neck Rd., adjacent to wetlands, power line cut/ Locality Description: From Boston: Take 93S to 95S to RI-4S. Take exit 5B to RI-103N. Turn left onto RI-2S. Turn left onto RI-130E. Turn left onto Watson Rd. Turn left onto Liberty Ln. Park and walk down trail at end of Great Neck Rd. Population under southern power lines, over a km in.",29.260800000000003,41.46677,-71.5833,"NAD83",Lat/lon determined by GPS,"Tokarz, E.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Unspecified,"Clay, Silt",Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-756,Collector identifier,NA,125,Other or unclassified name,NA,NA,2:04 OCT 2017:Smithsonian ˚New England Wild Flower Society,NA,M. Piantedosi - NEWFS:In Field:04 OCT 2017,NA
NA,W6,NA,W6,NA,NA,SD,Schizachyrium littorale,NA,NA,Wild material,NA,NA,4-Nov-16,"United States, Virginia, Virginia Beach","United States, Idaho",68 plants sampled,Wild Habitat,NA,Ammophila breviligulata:Panicum amarum:Cenchrus tribuloides:Uniola paniculata:Strophostyles helvola,"Sub Unit Description :First Landing State Park/ Geology Description : Chesapeake Bay Beach/ Locality Description: From visitor center, walk to beach. Population along dunes.",3.6576000000000004,36.92116,-76.04963,"NAD83",Lat/lon determined by GPS,"Flood, M.","Bureau of Land Management, SOS project",NA,NCBG,NA,NA,NA,0-10,Undefined,"N, SE, S, NW",Unspecified,Sand,Custom Category,Middle Atlantic Coastal Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NCBG-664,Collector identifier,NA,MF-70,Other or unclassified name,NA,NA,"2:04 NOV 2016:NCU, US",NA,J. Dakar - NCBG:In Field:04 NOV 2016,NA
NA,W6,NA,W6,NA,NA,SD,Juncus effusus,NA,NA,Wild material,NA,NA,18-Aug-12,"United States, New Hampshire, Strafford","United States, Idaho",100 plants sampled,Wild Habitat,Flooded,Sambucus sp.:Sparganium americanum:Elaeagnus umbellata:Eleocharis sp.,"Sub Unit Description :Bellamy River WMA, Dover/ Geology Description : Waterfowl impoundment area/ Locality Description: From Boston, take 93N to from 95N. Take exit 4 in NH for NH16-N/4W. Take exit 6W for US-4W. Turn right onto Back River Road, turn right onto Rabbit Rd. Turn right onto Old Garrison Road. Follow paths through field to the Waterfowl Impoundment Area.",4.572,43.14861,-70.85944,"NAD83",Lat/lon determined by GPS,"Rogers, J., Karlsson, K., Heilmann, K.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Unspecified,Clay,Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-359,Collector identifier,NA,NEWFS-33,Other or unclassified name,NA,NA,"2:18 AUG 2016:Smithsonian, NEWFS",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Juncus effusus,NA,NA,Wild material,NA,NA,19-Aug-16,"United States, Massachusetts, Bristol","United States, Idaho",155 plants sampled,Wild Habitat,Flooded,Lythrum salicaria:Carex lurida:Carex annectens:Phragmites australis:Schoenoplectus pungens:Toxicodendron radicans,"Sub Unit Description :Rattle Snake Brook Dam, Freetown/ Geology Description : Marsh off of Narrows Road/ Locality Description: From Boston take 93S to 24S. take exit 9 for MA-79N. Turn right onto S. Main St. Park in pull off at intersection with Narrows Road. Walk to bridge on Narrows Road. Population on both sides of the road.",1.8288000000000002,41.78194,-71.08638,"NAD83",Lat/lon determined by GPS,"Heilmann, K., Rogers, J.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,0,0,Undefined,NA,Unspecified,Clay,Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-360,Collector identifier,NA,NEWFS-34,Other or unclassified name,NA,NA,"2:19 AUG 2016:Smithsonian, NEWFS",NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Myrica gale,NA,NA,Wild material,NA,"˚Aromatic shrub, seeds in cones; plant matter leaves yellow residue on the fingers˚",8-Nov-17,"United States, Massachusetts, Barnstable","United States, Idaho",189 plants sampled,Wild Habitat,Mowed:Flooded,Carex lurida:Spiraea alba:Rhexia virginica:Carex stricta:Glyceria canadensis:Glyceria canadensis:Glyceria canadensis,"Sub Unit Description :156 Gorham Rd., Harwich Port/ Geology Description : NA/ Locality Description: From Boston take 93S to MA3. Then take US-6E to MA-124S. Turn right onto Pleasant Lake Ave. Turn left onto Gorham Rd. Park and then walk down the path to the marsh on the left. Population is along the margin of the stream, meadow, and forested trail.",1.524,41.67349,-70.0557,WGS84,Lat/lon determined by GPS,"Cecil, A.; Piantedosi, M.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Unspecified,Clay,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-886,Collector identifier,NA,255,Other or unclassified name,NA,NA,1:08 NOV 2017:Smithsonian,NA,M. Piantedosi - NEWFS:In Field:08 NOV 2017,NA
NA,W6,NA,W6,NA,NA,SD,Schizachyrium scoparium,NA,NA,Wild material,NA,"˚soft, tufted seeds scrape/blow easily off inflorescence ˚",2-Nov-17,"United States, New Hampshire, Rockingham","United States, Idaho",96 plants sampled,Wild Habitat,Trampled:Excavated,Tsuga canadensis:Gaultheria procumbens:Solidago rugosa,Sub Unit Description :Mast Road Natural Area/ Geology Description : Old Piggery Trail/ Locality Description: Get off of 101 W at exit 8 to Exeter Rd. Turn left. Take a right on Mast Rd and continue to parking lot. Population at end of trail.,40.8432,43.03666,-71.04186,"NAD83",Lat/lon determined by GPS,"Estevez, C.; Kang, K.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Unspecified,"Clay, Silt, Sand",Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-865,Collector identifier,NA,234,Other or unclassified name,NA,NA,2:02 NOV 2017:Smithsonian ˚New England Wild Flower Society,NA,M. Piantedosi - NEWFS:In Field:02 NOV 2017,NA
NA,W6,NA,W6,NA,NA,SD,Clethra alnifolia,NA,NA,Wild material,NA,"Dehiscent round capsules on long characteristic spike with long peduncles and often with a persistent style; leaves gently serrated, simple; flower scent said to be reminiscent of cough syrup",17-Nov-17,"United States, Connecticut, New London","United States, Idaho",53 plants sampled,Wild Habitat,Flooded,Juncus canadensis:Chamaedaphne calyculata:Kalmia angustifolia,"Sub Unit Description :Pachaug State Forest/ Geology Description : Hell Hollow Pond/ Locality Description: Take 14A west, exit onto 49 south; turn right onto Hell Hollow Rd (closed Dec-March), pond should be on your north side",96.6216,41.582,-71.86019,"NAD83",Lat/lon determined by GPS,"Cecil, A.; Estevez, C.; Kang, K.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Sand,"Clay, Silt, Sand",Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-921,Collector identifier,NA,290,Other or unclassified name,NA,NA,1:17 NOV 2017:Smithsonian,NA,M. Piantedosi - NEWFS:In Field:17 NOV 2017,NA
NA,W6,NA,W6,NA,NA,SD,Hudsonia tomentosa,NA,NA,Wild material,NA,NA,21-Jun-17,"United States, Virginia, Accomack","United States, Idaho",150 plants sampled,Wild Habitat,NA,Morella pensylvanica:Toxicodendron radicans:Morella cerifera:Panicum amarum:Diospyros virginiana:Cakile edentula:Schizachyrium scoparium:Schizachyrium littorale,"Sub Unit Description :Chincoteague National Wildlife Refuge/ Geology Description : Northernmost beach/ Locality Description: From wildlife loop parking area, take service road northeast approx. 8 miles. Population is northeast of north wash flats among dunes.",1.2192,38.00783,-75.26052,"NAD83",Lat/lon determined by GPS,"Dakar, J. Faucette, A., Healy, C.","Bureau of Land Management, SOS project",NA,NCBG,NA,NA,NA,0-40,Undefined,NA,Sand,Sand,Custom Category,Middle Atlantic Coastal Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NCBG-713,Collector identifier,NA,ALF-600,Other or unclassified name,NA,NA,"2:21 JUN 2017:NCU, US",NA,A. Faucette-NCBG:In Field:21 JUN 2017,NA
NA,W6,NA,W6,NA,NA,SD,Vaccinium myrtilloides,NA,NA,Wild material,NA,NA,16-Aug-16,"United States, New Hampshire, Hillsborough","United States, Idaho",400 plants sampled,Wild Habitat,Trampled,Acer rubrum:Quercus rubra:Fagus grandifolia:Pinus strobus:Mitchella repens:Vaccinium angustifolium:Vaccinium corymbosum,Sub Unit Description :Wapack NWR/ Geology Description : Wapack trail up to Cliff Trail and Carolyn's Trail/ Locality Description: Ref. NEWFS-355,675.7416000000001,42.89289,-71.86634,"NAD83",Lat/lon determined by GPS,"Rogers, J., Karlsson, C., Heilmann, K.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,0,0,Undefined,NA,Silt,Silt,Custom Category,Northeastern Highlands (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-356,Collector identifier,NA,NEWFS-30,Other or unclassified name,NA,NA,1:16 AUG 2016:Smithsonian,NA,::,NA
NA,W6,NA,W6,NA,NA,SD,Juncus canadensis,NA,NA,Wild material,NA,"Broom shaped seed head with pointed capsules, each containing numerous tiny yellow to brown seeds; round hollow stem",17-Nov-17,"United States, Connecticut, New London","United States, Idaho",52 plants sampled,Wild Habitat,Flooded,Kalmia angustifolia:Chamaedaphne calyculata:Clethra alnifolia,"Sub Unit Description :Pachaug State Forest/ Geology Description : Hell Hollow Pond/ Locality Description: Take 14A west, exit onto 49 south; turn right onto Hell Hollow Rd (closed Dec-March), pond should be on your north side",96.6216,41.582,-71.86019,"NAD83",Lat/lon determined by GPS,"Cecil, A.; Estevez, C.; Kang, K.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Sand,"Clay, Silt, Sand",Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-924,Collector identifier,NA,293,Other or unclassified name,NA,NA,2:17 NOV 2017:Smithsonian˚New England Wild Flower Society,NA,M. Piantedosi - NEWFS:In Field:17 NOV 2017,NA
NA,W6,NA,W6,NA,NA,SD,Solidago rugosa,NA,NA,Wild material,NA,"˚several spreading, drooping inflorescences, rugged leaves like sandpaper˚",2-Nov-17,"United States, New Hampshire, Rockingham","United States, Idaho",83 plants sampled,Wild Habitat,Trampled:Excavated,Spiraea tomentosa:Kalmia angustifolia:Euthamia graminifolia:Tsuga canadensis:Gaultheria procumbens:Aster umbellatus:Aster umbellatus:Eurybia divaricata,Sub Unit Description :Mast Road Natural Area/ Geology Description : Old Piggery Trail/ Locality Description: Get off of 101 W at exit 8 to Exeter Rd. Turn left. Take a right on Mast Rd and continue to parking lot. Population follows almost entire trail.,40.8432,43.03666,-71.04186,"NAD83",Lat/lon determined by GPS,"Estevez, C.","Bureau of Land Management, SOS project",NA,NEWFS,NA,NA,NA,NA,Undefined,NA,Loam,"Clay, Silt, Sand",Northeastern Coastal Zone,Northeastern Coastal Zone (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEWFS-862,Collector identifier,NA,231,Other or unclassified name,NA,NA,2:02 NOV 2017:Smithsonian˚New England Wild Flower Society,NA,M. Piantedosi - NEWFS:In Field:02 NOV 2017,NA
NA,W6,NA,W6,NA,NA,SD,Pinus rigida,NA,NA,Wild material,NA,NA,11-Dec-15,"United States, New Jersey, Burlington","United States, Idaho",125 plants sampled,Wild Habitat,NA,Quercus ilicifolia:Ilex glabra:Kalmia angustifolia:Gaultheria procumbens:Pteridium aquilinum:Lyonia mariana:Gaylussacia baccata:Gaylussacia frondosa:Vaccinium sp.,"Sub Unit Description :Bass River State Forest/ Geology Description : NA/ Locality Description: Take Garden State Pkwy to E Greenbush Rd in Bass River, exit 52. Take a right onto E.Greenbush Road, continue to Stage Road. Take a left onto Stage road and a right onto Coal Road. Continue into the forest for about a mile or two. Population is within and along the roadside.",9.144,39.63088,-74.44113,"NAD83",Lat/lon determined by GPS,"Holmes, C., Feinberg, L.","Bureau of Land Management, SOS project",NA,MARSB,NA,NA,NA,NA,Undefined,NA,Loam,Sand,Atlantic Coastal Pine Barrens,Atlantic Coastal Pine Barrens (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MARSB-446,Collector identifier,NA,NA,Other or unclassified name,NA,NA,2:11 DEC 2015:MARSB˚Smithsonian,NA,C. Holmes - MARSB:In Field:11 DEC 2015,NA
