Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Astragalus purshii var. purshii,NA,NA,Wild material,NA,NA,06-21-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",360,Wild Habitat,Grazed,Artemisia tridentata:Artemisia pedatifida:Opuntia sp.:Atriplex gardneri:Poa secunda:Vicia sp.:Carex filifolia,Sub Unit Description  Lander Field Office  Geology Description   Sanddraw highway  Locality Description  From Riverton  head southeast on SandDraw highway for 14 miles  take a left onto route 317  oil springs rd   drive 0 4 miles and keep left at the fork  continue  75 miles keep right at the fork and continue 1 mile  the collection site surrounds you on all sides ,1767.8400000000001,42.83403,-108.19877,"NAD83",Lat/lon determined by GPS,"Coggin, C., Prescott, L., Freeland, E.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,15,15,West,W,Clay loam,Other : Clay Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-16,Collector identifier,NA,Prescott-16,Other or unclassified name,NA,NA,06-21-2017,Smithsonian,Rocky Mountain Herbarium,NA,"E. Freeland, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Erigeron pumilus subsp. pumilus,NA,NA,Wild material,NA,NA,06-26-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",625,Wild Habitat,Grazed,Juniperus sp.:Allium textile:Artemisia tridentata:Cryptantha sp.:Arenaria hookeri:Opuntia sp.,Sub Unit Description  Lander Field Office  Geology Description   Johnny Behind the Rocks  Locality Description  From Lander  head southwest on Rt  267  drive for 8 5 miles  take a left onto Rt  287 drive for 6 miles  JBR lot is on the left,1749.8568,42.69595,-108.54516,"NAD83",Lat/lon determined by GPS,"Coggin, C., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,3,3,West,W,Loam,Other : Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Coggin-17,Collector identifier,NA,Coggin-17,Other or unclassified name,NA,NA,06-05-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Townsendia incana,NA,NA,Wild material,NA,NA,06-26-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",540,Wild Habitat,Grazed,Carex filifolia:Artemisia sp.:Allium textile:Erigeron sp.:Astragalus missouriensis:Opuntia sp.:Polygonum sp.,Sub Unit Description  Lander Field Office  Geology Description   Johnny Behind the Rocks  Locality Description  From Lander  head southeast on 267 for 8 5 miles then turn left onto Rt  285 for 6 miles  JBR lot is on your left,1749.8568,42.69595,-108.54516,"NAD83",Lat/lon determined by GPS,"Coggin, C., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,3,3,West,W,Loam,Other : Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Coggin-18,Collector identifier,NA,Coggin-18,Other or unclassified name,NA,NA,06-05-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Stenotus armerioides var. armerioides,NA,NA,Wild material,NA,NA,06-23-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",390,Wild Habitat,Grazed,Allium textile:Astragalus convallarius:Juniperus sp.:Penstemon eriantherus:Artemisia sp.:Cryptantha sp.:Astragalus sericoleucus,Sub Unit Description  Lander Field Office  Geology Description   Johnny Behind the Rocks  Locality Description  From Lander  head southeast on Rt  267  drive for 8 5 miles  take a left onto Rt  287  drive for 6 miles  JBR lot is on the left ,1773.9360000000001,42.69469,-108.54706,"NAD83",Lat/lon determined by GPS,"Coggin, C., Freeland, E., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,20,20,East,"N, NE, E, SE",Loam,Other : Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Coggin-20,Collector identifier,NA,Coggin-20,Other or unclassified name,NA,NA,06-05-2017,Smithsonian,Rocky Mountain Herbarium,NA,"E. Freeland, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Oenothera pallida subsp. trichocalyx,NA,NA,Wild material,NA,NA,06-23-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",216,Wild Habitat,Grazed,Bouteloua gracilis:Sphaeralcea coccinea:Opuntia polyacantha:Lupinus pusillus:Eriogonum sp.:Descurainia pinnata:Chenopodium sp.,Sub Unit Description  Lander Field Office  Geology Description   Tough Creek Rd   Locality Description  From Shoshoni  drive 6 5 miles north on Rt  20  Take second right onto Tough Creek Rd   the Reservoir should be visible on the left  Take an immediate right at the fork and drive for approximately 1 mile,1514.856,43.31709,-108.09499,"NAD83",Lat/lon determined by GPS,"Coggin, C., Culp, B., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,2,2,Uncertain,"SE, S",Sandy loam,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Freeland-8369,Collector identifier,NA,Freeland-8369,Other or unclassified name,NA,NA,05-25-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Lupinus pusillus,NA,NA,Wild material,NA,NA,06-27-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",331,Wild Habitat,Grazed,Yucca sp.:Sphaeralcea coccinea:Oenothera pallida ssp. trichocalyx:Bouteloua gracilis:Opuntia sp.,Sub Unit Description  Lander Field Office  Geology Description   Tough Creek Rd   Locality Description  From Shoshoni  drive 6 5 miles north on Rt  20  take second right onto Tough Creek Rd   Boysen Reservoir should be on your left  take an immediate right at the fork and drive 1 mile population is widespread here ,1513.332,43.31719,-108.09466,"NAD83",Lat/lon determined by GPS,"Prescott, L., Culp, B.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,2,2,Uncertain,"E, SE, S",Sandy loam,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-10,Collector identifier,NA,Prescott-10,Other or unclassified name,NA,NA,06-06-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Allium textile,NA,NA,Wild material,NA,NA,07-06-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",1100,Wild Habitat,Grazed,Artemisia pedatifida:Opuntia polyacantha:Carex filifolia:Artemisia tridentata:Atriplex gardneri:Poa secunda:Vicia sp.,Sub Unit Description  Lander Field Office  Geology Description   Sand Draw Highway  Locality Description  From Riverton  head southeast on Sand Draw Highway for 14 miles  then turn left onto Rt  317  drive  4 miles  keep left at the fork and drive  75 miles  keep right at the fork then continue for 1 mile  the population surrounds your location ,1767.8400000000001,42.84498,-108.17683,"NAD83",Lat/lon determined by GPS,"Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,15,15,West,W,Clay loam,Other : Clay Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-6,Collector identifier,NA,Prescott-6,Other or unclassified name,NA,NA,05-25-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Machaeranthera grindelioides var. grindelioides,NA,NA,Wild material,NA,NA,07-07-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",600,Wild Habitat,Grazed,Achnatherum hymenoides:Artemisia tridentata:Hesperostipa comata:Artemisia pedatifida,Sub Unit Description  Lander Field Office  Geology Description   NA  Locality Description  From Moneta  Travel north on Moneta Lysite Road approx  5 1 miles to an unmapped two track on the west side of the highway  Follow approximately  2 miles ,1700.784,43.22928,-107.68969,"NAD83",Lat/lon determined by GPS,"Freeland, E.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,50,50,Uncertain,"N, NE, E, SE, S, SW, W, NW",Sandy clay,Other : Sandy Clay,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Freeland-8372,Collector identifier,NA,Freeland-8372,Other or unclassified name,NA,NA,07-07-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea coccinea,NA,NA,Wild material,NA,Bright orange petals,07-11-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",1983,Wild Habitat,Grazed,Yucca sp.:Lupinus pusillus:Oenothera pallida ssp. trichocalyx:Opuntia polyacantha:Achnatherum hymenoides,Sub Unit Description  Lander Field Office  Geology Description   Tough Creek Rd   Locality Description  From Shoshoni  drive 6 5 miles north on rt  20  take second right turn onto Tough Creek Rd  take immediate right and drive for approximately 1 mile ,1514.856,43.31704,-108.09452,"NAD83",Lat/lon determined by GPS,"Coggin, C., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,2,2,Uncertain,"SE, S",Sandy loam,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-11,Collector identifier,NA,Prescott-11,Other or unclassified name,NA,NA,06-06-2017,Smithsonian,Rocky Mountain Herbarium,NA,E.Freeland-BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Oenothera caespitosa subsp. caespitosa,NA,NA,Wild material,NA,White flower  fading to pink,07-06-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",198,Wild Habitat,Grazed,Sphaeralcea coccinea:Achnatherum hymenoides:Arenaria hookeri:Stenotus acaulis:Cryptantha sp.:Atriplex confertifolia,Sub Unit Description  Lander Field Office  Geology Description   Castle Gardens Rd   Locality Description  From Riverton take 136 west for 36 miles  turn left onto Rt  506  Drive 6 miles then turn right onto Rt  2107  Castle Gardens Rd   for  75 miles  population on rocky slopes ,1767.8400000000001,42.95414,-107.69019,"NAD83",Lat/lon determined by GPS,"Prescott, L., Freeland, E., Coggin, C.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,20,20,Northwest,NW,Sandy clay,Other : Sandy Clay,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Coggin-1,Collector identifier,NA,Coggin-1,Other or unclassified name,NA,NA,05-30-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Penstemon humilis subsp. humilis,NA,NA,Wild material,NA,NA,07-10-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",950,Wild Habitat,Grazed,Artemisia tridentata:Astragalus miser:Oxytropis sp.:Poa secunda:Machaeranthera grindelioides:Orobanche corymbosa:Allium textile,Sub Unit Description  Lander Field Office  Geology Description   The BUS  Locality Description  From Lander  take Rt  193 west for 4 miles  parking is on the right  recreational area sampled on the left ,1749.5520000000001,42.83662,-108.81499,"NAD83",Lat/lon determined by GPS,"Culp, B., Coggin, C., Ryan, C., Prescott, L., Freeland, E.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,15,15,Uncertain,"N, NE, E, SE, S, SW, W, NW",Clay loam,: Clay Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-7,Collector identifier,NA,Prescott-7,Other or unclassified name,NA,NA,05-31-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Oxytropis besseyi var. fallax,NA,NA,Wild material,NA,NA,07-17-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",275,Wild Habitat,Grazed,Juniperus sp.:Cryptantha sp.:Astragalus convallarius:Carex filifolia:Allium textile,Sub Unit Description  Lander Field Office  Geology Description   Johnny Behind the Rocks  Locality Description  From Lander  head southeast on Rt  267 for 8 5 miles then turn left onto Rt  287 for 6 miles to parking lot on the left  From Parking lot follow dirt road north to a large opening in the canyon  plants are on the right face ,1786.1280000000002,42.69928,-108.54708,"NAD83",Lat/lon determined by GPS,"Coggin, C., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,30,30,Uncertain,"NE, E",Loam,Other : Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Coggin-21,Collector identifier,NA,Coggin-21,Other or unclassified name,NA,NA,06-05-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Collinsia parviflora,NA,NA,Wild material,NA,NA,07-05-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",600,Wild Habitat,Grazed,Pinus contorta:Juniperus sp.:Juncus balticus:Poa sp.:Antennaria rosea:Lupinus argenteus:Penstemon procerus:Agoseris glauca:Juniperus communis var. depressa,Sub Unit Description  Lander Field Office  Geology Description   Green Mountain  Locality Description  From Jeffery City  take Rt  287 east for 6 miles  turn south onto Green Mtn  Rd  for approximately 10 miles look for a large path on the right ,2621.28,42.34539,-107.74332,"NAD83",Lat/lon determined by GPS,"Freeland, E., Prescott, L., Coggin, C.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,5,5,Northeast,NE,Sandy clay,Other : Sandy Clay,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-17,Collector identifier,NA,Prescott-17,Other or unclassified name,NA,NA,07-05-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Dodecatheon conjugens subsp. conjugens,NA,NA,Wild material,NA,NA,07-28-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",350,Wild Habitat,Grazed,Artemisia tridentata:Eriogonum sp.:Poa secunda:Lupinus sp.:Astragalus sp.:Lewisia rediviva,Sub Unit Description  Lander Field Office  Geology Description   Green Mountain  Locality Description  From Jeffery City  take 287 east for 6 miles  then turn right onto Green Mtn Rd  for 7 miles then keep right onto Green Mtn Rd  for 5 miles  population is in the mountaintop sage meadow ,2767.5840000000003,42.34195,-107.73134,"NAD83",Lat/lon determined by GPS,"Coggin, C.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,25,25,Uncertain,"N, NE, E, SE, S, SW, W, NW",Sandy loam,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,Vouchers to be taken in 2018,plant identified by fruiting material but phenology too advanced for herbarium quality questions,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Castilleja angustifolia var. angustifolia,NA,NA,Wild material,NA,NA,07-24-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",180,Wild Habitat,Grazed,Artemisia tridentata:Stenotus acaulis:Lewisia rediviva var. rediviva:Eriogonum umbellatum,Sub Unit Description  Lander Field Office  Geology Description   Miner s Delight  Locality Description  From Lander  take 287 South for 23 miles then turn left onto 28A for 2 miles  Turn left onto Atlantic City Rd  and take an immediate left onto Fort Stambaugh Loop Rd for 2 miles then the population is on the hillsides surrounding you ,2529.84,42.52697,-108.67979,"NAD83",Lat/lon determined by GPS,"Coggin, C., Culp, B., Huffman, N.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,20,20,Uncertain,"N, NE, E, SE, S, SW, W, NW",Sandy loam,Other : Sandy Loam,Middle Rockies,Middle Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,Vouchers need to be collected in 2018,phenology too far gone for 2017 voucher collection.,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Dodecatheon conjugens subsp. conjugens,NA,NA,Wild material,NA,NA,07-24-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",370,Wild Habitat,Grazed,Artemisia tridentata:Stenotus acaulis:Lewisia rediviva var. rediviva:Castilleja angustifolia var. angustifolia:Eriogonum umbellatum,Sub Unit Description  Lander Field Office  Geology Description   Miner s Delight  Locality Description  From Lander  take 287 south for 23 miles then turn left onto 28A for 2 miles  Turn left onto Atlantic City Rd  followed by an immediate left onto Fort Stambaugh Loop Rd  for 2 miles  population is on the hillsides surrounding you ,2529.84,42.53219,-108.68151,"NAD83",Lat/lon determined by GPS,"Coggin, C., Culp, B., Huffman, N.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,30,30,Uncertain,"N, NE, E, SE, S, SW, W, NW",Sandy loam,Other : Sandy Loam,Middle Rockies,Middle Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,Voucher needs to be collected in 2018,phenology too far along for herbarium quality in 2017.,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Lewisia rediviva var. rediviva,NA,NA,Wild material,NA,NA,07-24-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",505,Wild Habitat,Grazed,Artemisia tridentata:Stenotus acaulis:Castilleja angustifolia var. angustifolia:Dodecatheon conjugens ssp. conjugens,Sub Unit Description  Lander Field Office  Geology Description   Miner s Delight  Locality Description  From Lander  take 287 south for 23 miles then turn left onto 28A for 2 miles  Turn Left onto Atlantic City Rd  followed by an immediate left onto Fort Stambaugh Loop Rd  for 2 miles  population is on the hillsides surrounding you ,2499.36,42.52597,-108.68166,"NAD83",Lat/lon determined by GPS,"Coggin, C., Culp, B., Huffman, N.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,30,30,Uncertain,"N, NE, E, SE, S, SW, W, NW",Sandy loam,Other : Sandy Loam,Middle Rockies,Middle Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,NA,Specimen collection needed in 2018,2017 phenology too far along for herbarium quality specimens.,NA,E. Freeland-BLM,From photograph
NA,W6,NA,W6,NA,NA,SD,Calochortus nuttallii,NA,NA,Wild material,NA,White Flower  purple stripe inside  3 petals,07-17-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",150,Wild Habitat,Grazed,Artemisia tridentata:Poa secunda:Opuntia polyacantha:Cryptantha sp.:Bromus tectorum:Orobanche sp.,Sub Unit Description  Lander Field Office  Geology Description   Sand Draw Highway  Locality Description  From Riverton  head southeast on Sand Draw Highway  Drive 14 miles and turn left onto Rt  317  Oil Springs Rd    Drive  4 miles and keep left at the fork and continue  75 miles to keep right at another fork  Continue 1 mile and the collected population is on both sides of the road ,1798.3200000000002,42.84862,-108.15751,"NAD83",Lat/lon determined by GPS,"Coggin, C., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,5,5,North,"N, NE, W, NW",Clay loam,Other : Clay Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-12,Collector identifier,NA,Prescott-12,Other or unclassified name,NA,NA,06-20-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Orobanche fasciculata,NA,NA,Wild material,NA,NA,07-26-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",60,Wild Habitat,Grazed,Poa secunda:Penstemon strictus:Artemisia tridentata:Astragalus miser:Oxytropis sp.:Allium textile,Sub Unit Description  Lander Field Office  Geology Description   The BUS  Locality Description  From Lander  take Rt  193 west for 4 miles  parking lot is on the right  recreation area sampled is on the left ,1749.5520000000001,42.83498,-108.815,"NAD83",Lat/lon determined by GPS,"Coggin, C.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,15,15,Uncertain,"N, NE, E, SE, S, SW, W, NW",Clay loam,Other : Clay Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-19,Collector identifier,NA,Prescott-19,Other or unclassified name,NA,NA,07-10-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
